patentno,risk,satisfy,name,home,resident,surgery,history,cost,centile
2534,0,1829.0,Cataumet,MA,691,276,50.07236,84.3402,81
2535,0,2064.0,Chilmark,MA,879,322,53.24232,72.92355,81
2536,0,5493.0,East Falmouth,MA,13903,5567,27.24592,69.53294,81
2537,0,1749.0,East Sandwich,MA,4015,1687,44.20922,96.45512,81
2538,0,12452.0,East Wareham,MA,1808,787,14.26991,57.37749,81
2539,0,3915.0,Edgartown,MA,2716,962,35.67747,72.11806,81
2540,0,1812.0,Falmouth,MA,7424,2323,47.48114,89.29339,81
2542,0,9698.0,Buzzards Bay,MA,806,428,22.08437,53.44815,81
2543,0,1312.0,Woods Hole,MA,567,185,63.8448,76.20824,81
2554,0,2620.0,Nantucket,MA,6976,2114,38.43177,87.32938,81
2556,0,1723.0,North Falmouth,MA,2510,963,44.14343,97.36128,81
2558,0,14593.0,Onset,MA,1330,497,13.00752,53.9385,81
2559,0,2974.0,Pocasset,MA,2439,866,36.61337,84.23952,81
2563,0,2935.0,Sandwich,MA,7373,3001,37.78652,82.96722,81
2568,0,3885.0,Vineyard Haven,MA,6745,2408,36.47146,71.22366,81
2571,0,9164.0,Wareham,MA,7188,2735,19.05954,60.74586,81
2576,0,13518.0,West Wareham,MA,2230,875,10.71749,60.71318,81
2601,0,11914.0,Hyannis,MA,11478,3841,18.26973,52.16278,81
2630,0,1926.0,Barnstable,MA,1350,521,46.81481,87.21169,81
2631,0,3122.0,Brewster,MA,7438,2814,40.45442,75.04447,81
2632,0,3827.0,Centerville,MA,8448,3177,34.25663,75.83295,81
2633,0,2344.0,Chatham,MA,3393,1226,46.83171,77.8022,81
2635,0,2174.0,Cotuit,MA,2638,1007,45.4511,83.91653,81
2638,0,3043.0,Dennis,MA,3055,1184,39.08347,78.77505,81
2639,0,10185.0,Dennis Port,MA,2454,892,20.90465,53.58283,81
2642,0,4412.0,Eastham,MA,4201,1631,35.27732,67.03934,81
2644,0,4085.0,Forestdale,MA,2285,1005,26.34573,86.14338,81
2645,0,5223.0,Harwich,MA,7275,2712,29.84192,67.50877,81
2646,0,3900.0,Harwich Port,MA,1619,540,40.58061,63.87103,81
2648,0,4161.0,Marstons Mills,MA,4819,2125,30.64951,78.03234,81
2649,0,4225.0,Mashpee,MA,9153,3638,32.40468,74.06116,81
2650,0,3571.0,North Chatham,MA,959,246,32.01251,83.23397,81
2652,0,4536.0,North Truro,MA,1041,331,36.02305,64.23585,81
2653,0,2309.0,Orleans,MA,5243,1786,44.85981,81.89368,81
2655,0,2434.0,Osterville,MA,3282,1274,43.93663,81.31703,81
2657,0,5414.0,Provincetown,MA,2999,457,37.91264,51.88426,81
2659,0,4729.0,South Chatham,MA,955,360,38.42932,58.06398,81
2660,0,5302.0,South Dennis,MA,5658,2181,29.86921,66.75429,81
2664,0,7644.0,South Yarmouth,MA,7705,2681,24.07528,59.79393,81
2666,0,2513.0,Truro,MA,583,189,48.3705,72.18998,81
2667,0,3726.0,Wellfleet,MA,2137,741,40.33692,66.67452,81
2668,0,1531.0,West Barnstable,MA,2269,981,47.64213,96.23151,81
2670,0,4705.0,West Dennis,MA,1377,380,35.43936,63.4186,81
2671,0,3185.0,West Harwich,MA,809,307,42.52163,70.63393,81
2673,0,8595.0,West Yarmouth,MA,6209,2264,21.42052,59.43696,81
2675,0,3066.0,Yarmouth Port,MA,5549,2094,37.77257,80.63577,81
2702,0,3755.0,Assonet,MA,2696,1134,23.99852,94.50025,81
2703,0,5346.0,Attleboro,MA,28635,11035,23.51318,77.29485,81
2715,0,4256.0,Dighton,MA,1427,577,22.42467,90.91874,81
2717,0,5475.0,East Freetown,MA,2987,1279,19.61835,82.82731,81
2718,0,6878.0,East Taunton,MA,4304,1833,17.0539,76.75743,81
2719,0,8330.0,Fairhaven,MA,11663,4288,16.94247,68.38486,81
2720,0,10633.0,Fall River,MA,21752,7958,16.80765,59.00806,81
2721,0,21292.0,Fall River,MA,17007,6849,7.50867,44.26095,81
2723,0,21174.0,Fall River,MA,10433,4191,7.05454,45.50448,81
2724,0,21022.0,Fall River,MA,11649,4602,6.71302,46.59109,81
2725,0,8431.0,Somerset,MA,2080,817,15.19231,70.92815,81
2726,0,5723.0,Somerset,MA,11236,4452,20.57672,79.12418,81
2738,0,1423.0,Marion,MA,3632,1444,49.25661,97.10892,81
2739,0,2131.0,Mattapoisett,MA,4518,1773,42.89509,89.23847,81
2740,0,17845.0,New Bedford,MA,28822,10869,12.2233,46.72316,81
2743,0,8066.0,Acushnet,MA,7035,2808,13.03483,76.53121,81
2744,0,22647.0,New Bedford,MA,7492,3048,7.26108,37.85764,81
2745,0,13408.0,New Bedford,MA,16369,6610,12.82302,57.33172,81
2746,0,23627.0,New Bedford,MA,9116,3795,5.07898,30.71029,81
2747,0,5802.0,North Dartmouth,MA,11880,4655,20.11784,79.23271,81
2748,0,4058.0,South Dartmouth,MA,8226,3192,30.7683,78.79205,81
2760,0,3004.0,North Attleboro,MA,16578,6613,32.64568,90.64806,81
2762,0,3562.0,Plainville,MA,5226,2039,28.3008,89.75366,81
2763,0,1945.0,Attleboro Falls,MA,1463,670,42.72044,93.71177,81
2764,0,4400.0,North Dighton,MA,2700,1136,26.51852,82.27027,81
2766,0,2989.0,Norton,MA,10869,4449,30.8216,93.94845,81
2767,0,4129.0,Raynham,MA,7899,3185,23.48399,90.7056,81
2769,0,2850.0,Rehoboth,MA,6838,2870,32.17315,94.04652,81
2770,0,3516.0,Rochester,MA,2933,1253,28.57143,89.81643,81
2771,0,4494.0,Seekonk,MA,9213,3879,26.24552,81.54324,81
2777,0,6364.0,Swansea,MA,11372,4583,17.50791,79.34909,81
2779,0,4532.0,Berkley,MA,3700,1572,20.78378,90.51469,81
2780,0,9327.0,Taunton,MA,33698,12815,14.88812,67.27602,81
2790,0,4313.0,Westport,MA,10442,4232,25.58897,84.91554,81
2804,0,5863.0,Ashaway,RI,1877,805,21.15077,76.8725,81
2806,0,939.0,Barrington,RI,11195,4746,53.21125,110.6975,81
2807,0,2227.0,Block Island,RI,774,251,48.06201,78.25201,81
2808,0,10038.0,Bradford,RI,1363,559,16.21423,62.24699,81
2809,0,5463.0,Bristol,RI,14994,5664,26.2505,71.46819,81
2812,0,2873.0,Carolina,RI,821,371,32.76492,92.63561,81
2813,0,4655.0,Charlestown,RI,5637,2263,29.46603,74.35798,81
2814,0,4577.0,Chepachet,RI,4972,2110,26.40789,80.46447,81
2816,0,6028.0,Coventry,RI,21598,8643,19.43236,78.57368,81
2817,0,3134.0,West Greenwich,RI,3348,1461,29.80884,93.27372,81
2818,0,1085.0,East Greenwich,RI,12901,5093,51.16658,106.6505,81
2822,0,2884.0,Exeter,RI,3811,1476,30.28077,96.77809,81
2825,0,3857.0,Foster,RI,3465,1458,28.48485,85.33267,81
2827,0,4620.0,Greene,RI,1567,652,24.31398,83.54126,81
2828,0,3035.0,Greenville,RI,5275,1976,32.15166,90.8782,81
2830,0,6062.0,Harrisville,RI,4677,1961,17.98161,80.83191,81
2831,0,4725.0,Hope,RI,2091,925,21.61645,87.06393,81
2832,0,5192.0,Hope Valley,RI,3182,1300,23.88435,78.0598,81
2835,0,1456.0,Jamestown,RI,4160,1618,45.67308,101.9797,81
2837,0,2295.0,Little Compton,RI,2604,1046,45.00768,82.0519,81
2838,0,11841.0,Manville,RI,2230,900,14.88789,58.22874,81
2839,0,6203.0,Mapleville,RI,868,352,20.85253,74.77903,81
2840,0,3274.0,Newport,RI,17462,5764,41.58172,70.82223,81
2842,0,3408.0,Middletown,RI,11866,4684,38.01618,74.90848,81
2852,0,2662.0,North Kingstown,RI,15988,6532,37.88466,87.43006,81
2857,0,2969.0,North Scituate,RI,5923,2416,33.61472,89.47906,81
2859,0,8395.0,Pascoag,RI,4715,1814,13.67975,73.70157,81
2860,0,17643.0,Pawtucket,RI,29488,11298,14.199,43.92359,81
2861,0,11447.0,Pawtucket,RI,18688,7233,14.38891,60.35228,81
2863,0,23287.0,Central Falls,RI,11294,4433,5.70214,35.15221,81
2864,0,3929.0,Cumberland,RI,22377,9064,29.48116,82.63248,81
2865,0,3292.0,Lincoln,RI,12232,4901,32.66841,85.88186,81
2871,0,2109.0,Portsmouth,RI,12040,4866,42.89037,89.67129,81
2874,0,901.0,Saunderstown,RI,3191,1342,57.00408,105.9417,81
2878,0,5274.0,Tiverton,RI,10952,4419,24.04127,77.03987,81
2879,0,2154.0,Wakefield,RI,12764,5037,43.74021,87.21692,81
2881,1,666.0,Kingston,RI,2056,832,67.99611,101.6332,81
2882,0,2444.0,Narragansett,RI,9224,3466,40.57893,86.9724,81
2885,0,6535.0,Warren,RI,8029,3031,22.85465,69.07266,81
2886,0,5335.0,Warwick,RI,22069,8034,26.13168,72.8647,81
2888,0,5470.0,Warwick,RI,14804,5562,25.31748,73.02292,81
2889,0,7170.0,Warwick,RI,20235,7931,19.02644,71.46165,81
2891,0,5774.0,Westerly,RI,15041,5741,25.10471,70.93992,81
2892,0,2703.0,West Kingston,RI,2916,1133,34.73937,92.0132,81
2893,0,9784.0,West Warwick,RI,20106,7712,16.69153,62.33852,81
2895,0,17892.0,Woonsocket,RI,28109,10819,10.1391,50.15038,81
2896,0,4138.0,North Smithfield,RI,7491,2916,25.45722,87.21038,81
2898,0,5543.0,Wyoming,RI,1164,529,22.33677,77.57599,81
2903,0,11406.0,Providence,RI,5017,996,27.44668,38.00278,81
2904,0,9610.0,Providence,RI,21312,7350,19.64621,58.00906,81
2905,0,10586.0,Providence,RI,14421,5781,22.36322,49.61427,81
2906,1,652.0,Providence,RI,17008,5193,66.02187,105.8934,81
2907,0,22343.0,Providence,RI,14635,6340,11.41783,32.57624,81
2908,0,12817.0,Providence,RI,21165,8299,20.34963,45.96214,81
2909,0,21905.0,Providence,RI,23007,9373,11.83118,34.24212,81
2910,0,7545.0,Cranston,RI,14541,5618,21.11959,65.41923,81
2911,0,6981.0,North Providence,RI,10217,3754,21.57189,68.15604,81
2914,0,14444.0,East Providence,RI,15543,5853,11.34916,57.18396,81
2915,0,8131.0,Riverside,RI,13012,4751,19.27452,65.42315,81
2916,0,3882.0,Rumford,RI,5917,2263,33.00659,77.2347,81
2917,0,4104.0,Smithfield,RI,8204,3055,26.69429,85.37321,81
2919,0,7430.0,Johnston,RI,20592,7769,17.90501,71.75455,81
2920,0,7452.0,Cranston,RI,27690,9363,20.93174,66.35939,81
2921,0,2142.0,Cranston,RI,6945,2993,35.86753,100.9559,81
3031,1,602.0,Amherst,NH,6906,3054,55.51694,127.6191,81
3032,0,3333.0,Auburn,NH,3038,1305,27.02436,94.90299,81
3033,0,1587.0,Brookline,NH,2584,1147,41.79567,104.8878,81
3034,0,3633.0,Candia,NH,2654,1113,28.86209,87.82234,81
3036,0,2710.0,Chester,NH,2402,1014,31.09908,98.1903,81
3037,0,3493.0,Deerfield,NH,2388,996,31.74204,84.6501,81
3038,0,4599.0,Derry,NH,21404,8886,26.24743,80.48278,81
3042,0,8563.0,Epping,NH,3606,1488,14.47587,71.55449,81
3043,0,2151.0,Francestown,NH,1215,494,41.89301,90.44277,81
3044,0,5579.0,Fremont,NH,2322,996,18.69078,83.5491,81
3045,0,3691.0,Goffstown,NH,9868,3904,29.58046,85.7328,81
3047,0,5407.0,Greenfield,NH,728,289,23.9011,76.08663,81
3048,0,7272.0,Greenville,NH,2240,885,17.63393,73.19945,81
3049,1,471.0,Hollis,NH,4680,2013,56.32479,136.9541,81
3051,0,3609.0,Hudson,NH,15047,6288,25.91214,93.24888,81
3052,0,2377.0,Litchfield,NH,4462,2036,33.32586,100.595,81
3053,0,2351.0,Londonderry,NH,14052,6384,36.04469,96.31651,81
3054,0,2561.0,Merrimack,NH,16486,7088,34.97513,94.26357,81
3055,0,4485.0,Milford,NH,9035,3673,26.80686,80.67107,81
3057,0,1688.0,Mont Vernon,NH,1453,615,42.18858,101.6751,81
3060,0,8704.0,Nashua,NH,19420,7094,19.79918,61.72003,81
3062,0,2255.0,Nashua,NH,17952,7005,37.5,96.00922,81
3063,0,2570.0,Nashua,NH,11213,4310,41.13975,83.53733,81
3064,0,3767.0,Nashua,NH,9682,3790,32.42099,79.77014,81
3070,0,2621.0,New Boston,NH,2637,1156,36.36708,90.8782,81
3071,0,5889.0,New Ipswich,NH,2487,1093,22.07479,75.05493,81
3076,0,3560.0,Pelham,NH,7106,2995,24.73966,95.93208,81
3077,0,10339.0,Raymond,NH,6149,2557,13.04277,66.54246,81
3079,0,4067.0,Salem,NH,19282,7609,25.38637,87.97271,81
3082,0,2706.0,Lyndeborough,NH,790,311,34.3038,92.73107,81
3084,0,3437.0,Temple,NH,549,229,32.05829,84.84493,81
3086,0,3520.0,Wilton,NH,2880,1155,33.88889,80.57301,81
3087,1,763.0,Windham,NH,7097,3053,47.75257,130.1977,81
3101,0,19168.0,Manchester,NH,1945,467,17.37789,34.21859,81
3102,0,9069.0,Manchester,NH,19855,7355,19.12868,61.06884,81
3103,0,12016.0,Manchester,NH,23582,8969,14.46442,58.38826,81
3104,0,4070.0,Manchester,NH,22390,7833,32.34033,75.94541,81
3106,0,3410.0,Hooksett,NH,7484,3072,29.36932,89.79681,81
3109,0,4831.0,Manchester,NH,6084,2529,24.47403,80.95744,81
3110,0,883.0,Bedford,NH,12341,5134,49.30719,120.1266,81
3216,0,6133.0,Andover,NH,1463,597,25.08544,68.08281,81
3217,0,9207.0,Ashland,NH,1880,737,21.64894,56.09866,81
3218,0,8803.0,Barnstead,NH,698,318,19.19771,62.29276,81
3220,0,8103.0,Belmont,NH,4850,2006,16.96907,69.58263,81
3221,0,4460.0,Bradford,NH,1235,509,30.60729,74.42467,81
3222,0,7505.0,Bristol,NH,3489,1411,23.73173,61.16299,81
3223,0,6655.0,Campton,NH,2742,1073,28.15463,59.04991,81
3224,0,2459.0,Canterbury,NH,1400,595,43.35714,81.83353,81
3225,0,8289.0,Center Barnstead,NH,2244,911,18.09269,66.58169,81
3227,0,3382.0,Center Sandwich,NH,763,314,40.62909,70.82877,81
3229,0,1766.0,Contoocook,NH,3736,1560,47.02891,91.1881,81
3230,0,9360.0,Danbury,NH,887,369,21.19504,56.27387,81
3234,0,5473.0,Epsom,NH,4344,1730,23.31952,76.45276,81
3235,0,13799.0,Franklin,NH,5540,2232,13.59206,54.98719,81
3237,0,6597.0,Gilmanton,NH,1073,433,24.04473,66.57384,81
3240,0,9786.0,Grafton,NH,722,291,21.60665,53.85743,81
3241,0,7050.0,Hebron,NH,608,247,23.02632,65.27801,81
3242,0,2723.0,Henniker,NH,2580,1036,42.75194,77.92642,81
3243,0,10963.0,Hill,NH,683,278,12.4451,65.38,81
3244,0,7450.0,Hillsborough,NH,4539,1796,21.01784,66.24432,81
3246,0,7047.0,Laconia,NH,16571,6335,24.20494,63.25384,81
3251,0,11411.0,Lincoln,NH,934,325,16.05996,57.61678,81
3253,0,4854.0,Meredith,NH,4657,1897,30.14816,70.91507,81
3254,0,5161.0,Moultonborough,NH,3327,1357,30.23745,67.36232,81
3255,0,2915.0,Newbury,NH,1287,515,40.24864,79.12418,81
3256,0,4585.0,New Hampton,NH,694,293,30.97983,72.46327,81
3257,0,1023.0,New London,NH,2993,1190,55.96392,101.3952,81
3261,0,6015.0,Northwood,NH,2490,1023,24.37751,70.10697,81
3262,0,8388.0,North Woodstock,NH,629,213,24.16534,55.68938,81
3263,0,12816.0,Pittsfield,NH,2514,1069,13.2856,58.13589,81
3264,0,4625.0,Plymouth,NH,4544,1905,36.5537,62.41175,81
3266,0,8317.0,Rumney,NH,1452,560,23.62259,56.95644,81
3268,0,4416.0,Salisbury,NH,710,294,26.47887,82.16043,81
3269,0,6533.0,Sanbornton,NH,1771,750,22.86844,69.05828,81
3275,0,7763.0,Suncook,NH,7741,3170,16.56117,72.0043,81
3276,0,9382.0,Tilton,NH,5374,2097,16.31932,64.59413,81
3278,0,4896.0,Warner,NH,2042,816,31.39079,68.34303,81
3279,0,15240.0,Warren,NH,578,235,14.35986,49.85225,81
3280,0,7284.0,Washington,NH,617,246,22.04214,65.50161,81
3281,0,4658.0,Weare,NH,4868,2150,25.08217,81.90022,81
3287,0,2979.0,Wilmot,NH,659,270,43.24735,72.73525,81
3290,0,4269.0,Nottingham,NH,2400,1037,25.16667,86.095,81
3301,0,4644.0,Concord,NH,22186,7337,32.50248,69.24134,81
3303,0,7203.0,Concord,NH,9397,3786,21.47494,67.0498,81
3304,0,1282.0,Bow,NH,4556,2044,45.43459,109.2722,81
3307,0,5599.0,Loudon,NH,2935,1269,22.14651,77.4753,81
3431,0,5284.0,Keene,NH,15526,5717,30.63249,65.61668,81
3440,0,6633.0,Antrim,NH,1727,693,22.98784,68.12334,81
3442,0,6174.0,Bennington,NH,901,356,24.97225,67.92197,81
3444,0,2572.0,Dublin,NH,820,322,45.73171,75.59628,81
3446,0,6658.0,Swanzey,NH,3936,1620,22.20528,69.29365,81
3447,0,5941.0,Fitzwilliam,NH,1399,572,23.73124,71.77547,81
3448,0,7959.0,Gilsum,NH,531,201,19.02072,66.65099,81
3449,0,2087.0,Hancock,NH,1231,486,46.38505,84.23952,81
3451,0,16156.0,Hinsdale,NH,2712,1079,8.99705,56.76684,81
3452,0,7029.0,Jaffrey,NH,3680,1475,24.02174,63.68404,81
3455,0,4791.0,Marlborough,NH,2004,790,31.73653,68.9929,81
3456,0,7868.0,Marlow,NH,516,226,21.70543,62.52028,81
3458,0,3217.0,Peterborough,NH,4833,1828,41.54769,71.918,81
3461,0,6094.0,Rindge,NH,2695,1158,24.93507,68.649,81
3462,0,3027.0,Spofford,NH,1196,499,40.55184,76.57044,81
3464,0,5383.0,Stoddard,NH,583,224,32.59005,61.38398,81
3465,0,9828.0,Troy,NH,1404,557,16.38177,62.65627,81
3466,0,4315.0,West Chesterfield,NH,807,351,27.75713,81.14181,81
3467,0,3405.0,Westmoreland,NH,1283,448,33.82697,82.19181,81
3470,0,10600.0,Winchester,NH,3229,1301,15.42273,61.51212,81
3561,0,7207.0,Littleton,NH,4005,1607,22.49688,65.26885,81
3570,0,19019.0,Berlin,NH,7632,2999,7.79612,51.15854,81
3574,0,6307.0,Bethlehem,NH,1542,589,27.30221,62.92825,81
3576,0,16003.0,Colebrook,NH,2693,997,11.10286,53.51876,81
3580,0,3160.0,Franconia,NH,939,338,44.51544,67.55977,81
3581,0,12457.0,Gorham,NH,2368,906,15.37162,55.46708,81
3582,0,22012.0,Groveton,NH,1897,792,4.95519,45.57901,81
3583,0,8882.0,Jefferson,NH,714,290,22.54902,56.11827,81
3584,0,8511.0,Lancaster,NH,2482,940,23.36825,56.49094,81
3585,0,8012.0,Lisbon,NH,2096,833,22.37595,60.65172,81
3588,0,12578.0,Milan,NH,1178,504,12.90323,59.41865,81
3590,0,21969.0,North Stratford,NH,840,320,5.71429,44.50809,81
3592,0,14671.0,Pittsburg,NH,878,350,11.04784,57.11074,81
3598,0,13831.0,Whitefield,NH,2038,806,13.9843,54.2314,81
3602,0,7404.0,Alstead,NH,1452,606,24.86226,59.96261,81
3603,0,12939.0,Charlestown,NH,3681,1509,12.14344,59.7717,81
3605,0,10810.0,Lempster,NH,616,255,16.88312,58.29673,81
3608,0,4018.0,Walpole,NH,2064,860,35.56201,71.03275,81
3609,0,8742.0,North Walpole,NH,550,208,15.81818,68.37702,81
3741,0,8518.0,Canaan,NH,2107,876,21.68961,59.36504,81
3743,0,13844.0,Claremont,NH,9542,3578,12.80654,56.22157,81
3745,0,4458.0,Cornish,NH,1160,465,28.27586,78.55799,81
3748,0,6319.0,Enfield,NH,4164,1680,24.27954,68.01743,81
3750,1,204.0,Etna,NH,600,255,77.33333,131.6557,81
3752,0,11280.0,Goshen,NH,534,230,14.98127,59.93123,81
3753,0,1665.0,Grantham,NH,1538,650,50.3251,88.263,81
3755,1,219.0,Hanover,NH,4570,1512,77.63676,129.1817,81
3766,0,4850.0,Lebanon,NH,5974,2117,30.26448,70.7477,81
3768,0,1718.0,Lyme,NH,1346,548,54.23477,80.0905,81
3771,0,7952.0,Monroe,NH,542,232,22.69373,60.35097,81
3773,0,13162.0,Newport,NH,5191,2070,11.5392,60.19667,81
3774,0,9423.0,North Haverhill,NH,896,421,19.64286,58.72562,81
3777,0,4266.0,Orford,NH,601,243,36.60566,66.41954,81
3781,0,3010.0,Plainfield,NH,1375,580,38.54545,80.34156,81
3782,0,3536.0,Sunapee,NH,1955,772,37.03325,75.00524,81
3784,0,2788.0,West Lebanon,NH,2495,1021,49.13828,65.83504,81
3785,0,11296.0,Woodsville,NH,2405,805,15.46777,59.04599,81
3801,0,2806.0,Portsmouth,NH,16478,5156,41.5463,78.63906,81
3809,0,7769.0,Alton,NH,2535,1027,22.05128,62.52028,81
3811,0,1882.0,Atkinson,NH,4345,1781,39.21749,101.5103,81
3812,0,7377.0,Bartlett,NH,610,228,25.57377,58.842,81
3813,0,7780.0,Center Conway,NH,1864,747,21.03004,64.17831,81
3814,0,13939.0,Center Ossipee,NH,2430,1001,17.48971,47.87908,81
3816,0,6532.0,Center Tuftonboro,NH,1155,464,24.41558,66.40124,81
3818,0,14436.0,Conway,NH,2316,869,15.67357,49.74764,81
3819,0,5516.0,Danville,NH,2615,1084,18.9675,83.54126,81
3820,0,3994.0,Dover,NH,19330,6971,33.2747,75.32037,81
3824,1,768.0,Durham,NH,6557,2659,65.2585,99.85749,81
3825,0,4804.0,Barrington,NH,4632,1968,28.08722,75.12162,81
3826,0,2398.0,East Hampstead,NH,1356,542,30.16224,105.658,81
3827,0,2860.0,East Kingston,NH,1824,743,31.19518,95.61825,81
3830,0,14809.0,East Wakefield,NH,812,340,15.64039,48.81663,81
3833,0,2939.0,Exeter,NH,13371,5017,36.08556,85.77333,81
3835,0,16104.0,Farmington,NH,3248,1358,8.71305,57.39579,81
3836,0,5311.0,Freedom,NH,1053,416,31.24406,64.29077,81
3837,0,5693.0,Gilmanton Iron Works,NH,656,273,28.5061,65.7069,81
3838,0,5212.0,Glen,NH,683,265,34.26062,60.00969,81
3839,0,8533.0,Rochester,NH,2215,938,17.47178,66.54768,81
3840,0,2746.0,Greenland,NH,2220,920,36.75676,87.85503,81
3841,0,1892.0,Hampstead,NH,4208,1782,38.30799,102.9264,81
3842,0,2894.0,Hampton,NH,10846,4020,36.32676,86.22053,81
3844,0,1004.0,Hampton Falls,NH,1336,555,50.4491,111.7567,81
3845,0,6179.0,Intervale,NH,720,278,32.22222,55.38078,81
3846,0,1893.0,Jackson,NH,644,231,53.10559,77.32493,81
3848,0,4531.0,Kingston,NH,3979,1653,22.84494,86.96717,81
3849,0,5698.0,Madison,NH,1081,418,27.01203,68.24103,81
3854,1,544.0,New Castle,NH,749,297,61.54873,121.986,81
3855,0,6024.0,New Durham,NH,1504,630,24.86702,69.22565,81
3856,0,1687.0,Newfields,NH,981,433,44.24057,98.17199,81
3857,0,4481.0,Newmarket,NH,5150,1955,32.85437,70.2835,81
3858,0,5307.0,Newton,NH,2788,1183,21.34146,81.42556,81
3860,0,7271.0,North Conway,NH,2582,938,29.00852,53.59983,81
3862,0,2083.0,North Hampton,NH,3073,1232,40.31891,94.801,81
3864,0,8997.0,Ossipee,NH,1556,579,18.83033,61.96193,81
3865,0,4322.0,Plaistow,NH,5208,2157,24.09754,87.41567,81
3867,0,9910.0,Rochester,NH,15603,6177,16.16997,62.70726,81
3868,0,13609.0,Rochester,NH,3480,1409,11.14943,59.72071,81
3869,0,5060.0,Rollinsford,NH,1646,683,27.27825,73.6545,81
3870,0,1220.0,Rye,NH,3815,1458,53.34207,98.01247,81
3872,0,7249.0,Sanbornville,NH,1967,832,21.25064,67.09688,81
3873,0,4044.0,Sandown,NH,3272,1409,21.42421,95.05467,81
3874,0,10622.0,Seabrook,NH,5899,2217,14.79912,62.50066,81
3878,0,8748.0,Somersworth,NH,7523,3104,18.9552,62.93871,81
3884,0,4114.0,Strafford,NH,1271,561,27.30134,84.23167,81
3885,0,1164.0,Stratham,NH,4321,1766,49.57186,106.4269,81
3886,0,11627.0,Tamworth,NH,1239,492,18.72478,52.304,81
3887,0,14985.0,Union,NH,2781,1154,7.87487,61.73049,81
3894,0,4450.0,Wolfeboro,NH,4513,1739,34.1458,68.50647,81
3901,0,8600.0,Berwick,ME,3993,1695,15.25169,70.04552,81
3902,0,2992.0,Cape Neddick,ME,1450,598,35.58621,85.72102,81
3903,0,3702.0,Eliot,ME,4071,1726,30.99975,83.16074,81
3904,0,6280.0,Kittery,ME,5305,1950,24.29783,68.35871,81
3905,0,2478.0,Kittery Point,ME,1455,559,43.43643,81.2948,81
3906,0,8244.0,North Berwick,ME,2917,1185,17.48372,67.89974,81
3907,0,3573.0,Ogunquit,ME,1055,346,37.25118,74.18146,81
3908,0,4925.0,South Berwick,ME,4313,1847,25.55066,78.04803,81
3909,0,2794.0,York,ME,7870,3129,37.99238,84.92862,81
4001,0,9309.0,Acton,ME,1522,620,19.5795,59.26174,81
4002,0,9498.0,Alfred,ME,4320,1806,15.71759,65.20216,81
4005,0,10638.0,Biddeford,ME,14636,5587,16.88986,58.85246,81
4008,0,5347.0,Bowdoinham,ME,1785,760,28.62745,68.48163,81
4009,0,9320.0,Bridgton,ME,3292,1309,21.78007,55.43178,81
4010,0,13084.0,Brownfield,ME,858,339,17.01632,50.96632,81
4011,0,4704.0,Brunswick,ME,13274,5179,34.99322,64.18747,81
4015,0,8018.0,Casco,ME,2410,974,19.79253,65.0531,81
4020,0,10252.0,Cornish,ME,903,350,16.16833,61.51604,81
4021,0,1435.0,Cumberland Center,ME,3556,1571,49.10011,96.96246,81
4022,0,6380.0,Denmark,ME,747,292,26.23829,64.15478,81
4027,0,16833.0,Lebanon,ME,3282,1441,9.35405,54.52823,81
4029,0,8914.0,Sebago,ME,1087,445,22.5391,55.96267,81
4030,0,11270.0,East Waterboro,ME,975,452,15.38462,59.26828,81
4032,0,3332.0,Freeport,ME,5492,2202,38.32848,75.51913,81
4037,0,10454.0,Fryeburg,ME,2281,899,21.08724,52.27523,81
4038,0,4977.0,Gorham,ME,9775,4124,29.32992,70.96738,81
4039,0,5434.0,Gray,ME,4415,1770,26.84032,70.80523,81
4040,0,9947.0,Harrison,ME,1590,654,20.50314,55.12711,81
4041,0,14558.0,Hiram,ME,937,380,16.22199,48.48973,81
4042,0,7411.0,Hollis Center,ME,2715,1142,18.89503,70.19458,81
4043,0,2718.0,Kennebunk,ME,7365,2902,42.79701,77.91073,81
4046,0,4013.0,Kennebunkport,ME,5237,2117,33.51155,74.63127,81
4047,0,14331.0,Parsonsfield,ME,1075,437,17.48837,46.88923,81
4048,0,9162.0,Limerick,ME,1491,603,20.12073,58.92438,81
4049,0,11290.0,Limington,ME,2146,880,14.81827,60.1836,81
4051,0,10295.0,Lovell,ME,977,398,21.18731,52.6309,81
4055,0,12743.0,Naples,ME,2244,955,16.22103,53.25201,81
4061,0,9049.0,North Waterboro,ME,1659,756,18.44485,62.35814,81
4062,0,6914.0,Windham,ME,10181,4027,21.82497,68.28026,81
4064,0,7627.0,Old Orchard Beach,ME,6566,2230,22.19007,63.08516,81
4066,0,4121.0,Orrs Island,ME,509,211,37.52456,66.56076,81
4068,0,17402.0,Porter,ME,955,420,11.72775,48.85324,81
4069,0,3736.0,Pownal,ME,1062,454,34.74576,76.1677,81
4071,0,3879.0,Raymond,ME,3230,1366,34.52012,74.70057,81
4072,0,6587.0,Saco,ME,13092,5220,22.28078,69.74477,81
4073,0,15968.0,Sanford,ME,10420,4167,10.37428,54.85774,81
4074,0,2684.0,Scarborough,ME,11779,4687,38.80635,85.30521,81
4076,0,10327.0,Shapleigh,ME,1617,683,17.06865,59.64487,81
4079,0,4329.0,Harpswell,ME,3090,1213,40.97087,58.21043,81
4083,0,9780.0,Springvale,ME,3073,1231,15.88025,63.7455,81
